annotator_id,stakeholder,Informazioni cronologiche,Do you wish to proceed?,Gender identity,Age,Nationality,Your first language,Ethnicity,Are you currently a student? ,Highest education level completed,Employment status,"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone suffered emotionally]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not some people were treated differently than others]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone’s action showed love for his or her country]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone showed a lack of respect for authority]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone violated standards of purity and decency]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone was good at math]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone cared for someone weak or vulnerable]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone acted unfairly]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone did something to betray his or her group]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone conformed to the traditions of society]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone did something disgusting]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone was cruel]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone was denied his or her rights]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone showed a lack of loyalty]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not an action caused chaos or disorder]","When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale [Whether or not someone acted in a way that God would approve of]",Please read the following sentences and indicate your agreement or disagreement [Compassion for those who are suffering is the most crucial virtue.],"Please read the following sentences and indicate your agreement or disagreement [When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.]",Please read the following sentences and indicate your agreement or disagreement [I am proud of my country’s history.],Please read the following sentences and indicate your agreement or disagreement [Respect for authority is something all children need to learn.],"Please read the following sentences and indicate your agreement or disagreement [People should not do things that are disgusting, even if no one is harmed.]",Please read the following sentences and indicate your agreement or disagreement [It is better to do good than to do bad.],Please read the following sentences and indicate your agreement or disagreement [One of the worst things a person could do is hurt a defenseless animal.],Please read the following sentences and indicate your agreement or disagreement [Justice is the most important requirement for a society.],"Please read the following sentences and indicate your agreement or disagreement [People should be loyal to their family members, even when they have done something wrong.]",Please read the following sentences and indicate your agreement or disagreement [Men and women each have different roles to play in society.],Please read the following sentences and indicate your agreement or disagreement [I would call some acts wrong on the grounds that they are unnatural.],Please read the following sentences and indicate your agreement or disagreement [It can never be right to kill a human being.],Please read the following sentences and indicate your agreement or disagreement [I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.],Please read the following sentences and indicate your agreement or disagreement [It is more important to be a team player than to express oneself.],"Please read the following sentences and indicate your agreement or disagreement [If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.]",Please read the following sentences and indicate your agreement or disagreement [Chastity is an important and valuable virtue.]
2a5bdf1f12877698c4860728c2af3336,activist,25/11/2024 15.15.48,Yes,Female,23.0,Greek,Greek,White,"Yes, in the bachelor's degree",High school diploma,Unemployed (and job seeking),3 (somewhat relevant),4 (very relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),1 (not very relevant),4 (very relevant),4 (very relevant),4 (very relevant),1 (not very relevant),2 (slightly relevant),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),2 (slightly disagree),3 (slightly agree),0 (strongly disagree),1 (moderately disagree),4 (moderately agree),5 (strongly agree),5 (strongly agree),1 (moderately disagree),0 (strongly disagree),1 (moderately disagree),2 (slightly disagree),3 (slightly agree),1 (moderately disagree),3 (slightly agree),0 (strongly disagree)
5b0a7f3d17b66540674a4305eb32604e,activist,25/11/2024 17.53.10,Yes,Male,26.0,Kazakhstan,Russian,White,No,High school diploma,Part-Time,3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),3 (somewhat relevant),1 (not very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),1 (not very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (strongly agree),5 (strongly agree),2 (slightly disagree),0 (strongly disagree),1 (moderately disagree),5 (strongly agree),2 (slightly disagree),2 (slightly disagree),2 (slightly disagree),0 (strongly disagree),0 (strongly disagree),5 (strongly agree),3 (slightly agree),2 (slightly disagree),0 (strongly disagree),0 (strongly disagree)
b49bdb65454bb4bcfd5c00785d60ab9e,activist,26/11/2024 0.07.52,Yes,Female,19.0,Greek,Greek,Mixed,"Yes, in the bachelor's degree",High school diploma,Part-Time,5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),2 (slightly relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),4 (very relevant),2 (slightly relevant),5 (strongly agree),4 (moderately agree),3 (slightly agree),2 (slightly disagree),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),0 (strongly disagree),1 (moderately disagree),0 (strongly disagree),2 (slightly disagree),5 (strongly agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree)
1596815a069a4e781b87506ae2c9fc10,researcher,26/11/2024 11.41.36,Yes,Male,45.0,Indian,Hindi,Asian,No,Doctorate degree,Full-Time,5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),0 (strongly disagree),1 (moderately disagree),0 (strongly disagree),5 (strongly agree),2 (slightly disagree),4 (moderately agree),0 (strongly disagree),1 (moderately disagree)
ec883e998e1977edfd09386591018144,student,26/11/2024 15.05.40,Yes,Female,24.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,University student,4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),2 (slightly relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (strongly agree),5 (strongly agree),3 (slightly agree),3 (slightly agree),1 (moderately disagree),5 (strongly agree),5 (strongly agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree),5 (strongly agree),4 (moderately agree),1 (moderately disagree),2 (slightly disagree),0 (strongly disagree)
ac1ac4b8075ce0ebdb8abce649f057a1,researcher,26/11/2024 16.56.22,Yes,Male,31.0,Spain,Spanish,White,No,Doctorate degree,Full-Time,5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),3 (somewhat relevant),4 (very relevant),4 (very relevant),1 (not very relevant),4 (very relevant),4 (very relevant),4 (very relevant),2 (slightly relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (slightly agree),4 (moderately agree),3 (slightly agree),2 (slightly disagree),4 (moderately agree),5 (strongly agree),4 (moderately agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree),1 (moderately disagree),5 (strongly agree),4 (moderately agree),3 (slightly agree),1 (moderately disagree),0 (strongly disagree)
ebabee09c63859d1471fa8560e8d83b1,student,26/11/2024 18.59.54,Yes,Male,24.0,Italian,Italian,White,"Yes, I am a PhD student",Master degree,Full-Time,5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),1 (not very relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (strongly agree),5 (strongly agree),0 (strongly disagree),1 (moderately disagree),0 (strongly disagree),5 (strongly agree),4 (moderately agree),3 (slightly agree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree),4 (moderately agree),5 (strongly agree),3 (slightly agree),0 (strongly disagree),0 (strongly disagree)
83a59638d0904d0687572cdf920d6ebd,researcher,28/11/2024 14.48.57,Yes,Male,32.0,Italian,Italian,White,"Yes, I am a PhD student",Master degree,Full-Time,5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (somewhat relevant),4 (very relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),3 (somewhat relevant),4 (very relevant),2 (slightly relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (slightly agree),5 (strongly agree),3 (slightly agree),3 (slightly agree),3 (slightly agree),5 (strongly agree),4 (moderately agree),4 (moderately agree),1 (moderately disagree),0 (strongly disagree),1 (moderately disagree),4 (moderately agree),4 (moderately agree),3 (slightly agree),1 (moderately disagree),1 (moderately disagree)
6049ff6a03cc5c5fd9b9326850f07fe2,activist,30/11/2024 12.37.02,Yes,Female,29.0,Italian-romanian,Romanian,White,No,Bachelor degree,Part-Time,4 (very relevant),3 (somewhat relevant),2 (slightly relevant),3 (somewhat relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (somewhat relevant),2 (slightly relevant),2 (slightly relevant),1 (not very relevant),2 (slightly relevant),4 (very relevant),3 (somewhat relevant),1 (not very relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (strongly agree),4 (moderately agree),1 (moderately disagree),2 (slightly disagree),1 (moderately disagree),5 (strongly agree),4 (moderately agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree),3 (slightly agree),3 (slightly agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree)
5f564ffcb50cab0ead68060d76b72988,researcher,01/12/2024 18.48.03,Yes,Female,27.0,Italian,Italian,Black,"Yes, I am a PhD student",Master degree,Full-Time,2 (slightly relevant),4 (very relevant),1 (not very relevant),1 (not very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),2 (slightly relevant),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),5 (strongly agree),1 (moderately disagree),2 (slightly disagree),1 (moderately disagree),5 (strongly agree),5 (strongly agree),5 (strongly agree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree),5 (strongly agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree)
c25f08d71c9f15f46de9a1a7a16c109d,student,04/12/2024 15.17.34,Yes,Female,22.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),3 (somewhat relevant),4 (very relevant),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),5 (strongly agree),3 (slightly agree),4 (moderately agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),4 (moderately agree),1 (moderately disagree),2 (slightly disagree),1 (moderately disagree),2 (slightly disagree),3 (slightly agree),3 (slightly agree),3 (slightly agree),0 (strongly disagree)
13684f4cb8712f1112db8f50ddcbf164,student,04/12/2024 15.18.11,Yes,Male,23.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,Student,3 (somewhat relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),1 (not very relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),5 (strongly agree),3 (slightly agree),2 (slightly disagree),1 (moderately disagree),5 (strongly agree),4 (moderately agree),3 (slightly agree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree),2 (slightly disagree),3 (slightly agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree)
f0c2d23377433c783a1eb6a69e3fc3a8,student,04/12/2024 15.18.56,Yes,Male,23.0,Iranian,Farsi,Asian,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),1 (not very relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),1 (not very relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),3 (somewhat relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),4 (moderately agree),1 (moderately disagree),0 (strongly disagree),1 (moderately disagree),3 (slightly agree),4 (moderately agree),5 (strongly agree),0 (strongly disagree),4 (moderately agree),0 (strongly disagree),2 (slightly disagree),0 (strongly disagree),3 (slightly agree),0 (strongly disagree),1 (moderately disagree)
4b459d5530a7c59ec26329f28e583ba8,student,04/12/2024 15.19.54,Yes,Female,25.0,Russian,Russian,White,"Yes, in the master's degree",Master degree,Part-Time,5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (somewhat relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),1 (not very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),5 (strongly agree),1 (moderately disagree),2 (slightly disagree),2 (slightly disagree),5 (strongly agree),5 (strongly agree),3 (slightly agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree),5 (strongly agree),2 (slightly disagree),2 (slightly disagree),2 (slightly disagree),0 (strongly disagree)
a6f5ce912e76178036b614c4c0ab4f86,student,04/12/2024 15.20.15,Yes,Female,24.0,moldovan,italian,White,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),3 (somewhat relevant),3 (somewhat relevant),1 (not very relevant),3 (somewhat relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),4 (very relevant),3 (somewhat relevant),1 (not very relevant),4 (very relevant),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (slightly agree),4 (moderately agree),2 (slightly disagree),3 (slightly agree),1 (moderately disagree),5 (strongly agree),3 (slightly agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree),1 (moderately disagree),5 (strongly agree),3 (slightly agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree)
1d1c7844928ae74c2a35a480c90f0757,student,04/12/2024 15.20.19,Yes,Male,24.0,IRANIAN,PERSIAN,White,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),2 (slightly relevant),5 (strongly agree),3 (slightly agree),4 (moderately agree),2 (slightly disagree),3 (slightly agree),4 (moderately agree),5 (strongly agree),2 (slightly disagree),5 (strongly agree),4 (moderately agree),3 (slightly agree),0 (strongly disagree),2 (slightly disagree),3 (slightly agree),5 (strongly agree),2 (slightly disagree)
01ea01e6d01948c6dd581c83708411b5,student,04/12/2024 15.20.20,Yes,Female,24.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,unemployed and studying,4 (very relevant),3 (somewhat relevant),1 (not very relevant),2 (slightly relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),4 (very relevant),4 (very relevant),1 (not very relevant),3 (somewhat relevant),4 (very relevant),4 (very relevant),3 (somewhat relevant),3 (somewhat relevant),1 (not very relevant),3 (slightly agree),5 (strongly agree),2 (slightly disagree),2 (slightly disagree),3 (slightly agree),4 (moderately agree),4 (moderately agree),4 (moderately agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree),4 (moderately agree),3 (slightly agree),1 (moderately disagree),1 (moderately disagree),0 (strongly disagree)
0f78c27826e696ce12c9d9413252997b,student,04/12/2024 15.20.29,Yes,Male,36.0,Persian,Persian,White,"Yes, in the master's degree",Master degree,Part-Time,4 (very relevant),4 (very relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),4 (very relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (strongly agree),5 (strongly agree),4 (moderately agree),2 (slightly disagree),5 (strongly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),0 (strongly disagree),3 (slightly agree),2 (slightly disagree),3 (slightly agree),1 (moderately disagree),4 (moderately agree),3 (slightly agree),0 (strongly disagree)
1ee06d457c279606e28bfa01c438a233,student,04/12/2024 15.21.03,Yes,Female,23.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),4 (very relevant),4 (very relevant),2 (slightly relevant),4 (very relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),3 (somewhat relevant),4 (very relevant),3 (somewhat relevant),2 (slightly relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),4 (very relevant),2 (slightly relevant),4 (moderately agree),4 (moderately agree),2 (slightly disagree),3 (slightly agree),1 (moderately disagree),4 (moderately agree),3 (slightly agree),3 (slightly agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree),5 (strongly agree),0 (strongly disagree),0 (strongly disagree),2 (slightly disagree),0 (strongly disagree)
395798939e7ceee1dc82ea3b42168c7a,student,04/12/2024 15.21.25,Yes,Female,25.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),4 (very relevant),4 (very relevant),2 (slightly relevant),4 (very relevant),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (somewhat relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),5 (strongly agree),5 (strongly agree),2 (slightly disagree),4 (moderately agree),3 (slightly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),0 (strongly disagree),0 (strongly disagree),1 (moderately disagree),5 (strongly agree),2 (slightly disagree),3 (slightly agree),0 (strongly disagree),0 (strongly disagree)
c71fe6b1843294f86be02cfbb8061a2d,student,04/12/2024 15.21.55,Yes,Female,22.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,Unemployed (and job seeking),4 (very relevant),4 (very relevant),3 (somewhat relevant),3 (somewhat relevant),3 (somewhat relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (very relevant),4 (very relevant),4 (very relevant),1 (not very relevant),2 (slightly relevant),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),4 (very relevant),2 (slightly relevant),1 (not very relevant),4 (moderately agree),5 (strongly agree),3 (slightly agree),4 (moderately agree),3 (slightly agree),5 (strongly agree),5 (strongly agree),5 (strongly agree),2 (slightly disagree),1 (moderately disagree),0 (strongly disagree),4 (moderately agree),4 (moderately agree),1 (moderately disagree),1 (moderately disagree),0 (strongly disagree)
3b94041a56da3b5d0b9f4a34d5cd60f4,student,04/12/2024 15.22.30,Yes,Female,27.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,student,4 (very relevant),4 (very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (somewhat relevant),2 (slightly relevant),1 (not very relevant),3 (somewhat relevant),3 (somewhat relevant),2 (slightly relevant),2 (slightly relevant),3 (somewhat relevant),3 (somewhat relevant),4 (very relevant),3 (somewhat relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),5 (strongly agree),2 (slightly disagree),4 (moderately agree),2 (slightly disagree),4 (moderately agree),4 (moderately agree),4 (moderately agree),0 (strongly disagree),0 (strongly disagree),1 (moderately disagree),2 (slightly disagree),4 (moderately agree),4 (moderately agree),2 (slightly disagree),0 (strongly disagree)
327a8b9e78377bda3bd0ecfd99a3e47f,student,04/12/2024 15.23.07,Yes,Female,23.0,Italian,Italian,White,"Yes, in the master's degree",Bachelor degree,Full-time student,4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),1 (not very relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),3 (somewhat relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),2 (slightly relevant),1 (not very relevant),2 (slightly relevant),4 (very relevant),5 (extremely relevant (This is one of the most important factors when I judge right and wrong)),3 (somewhat relevant),2 (slightly relevant),0 (not at all relevant (This consideration has nothing to do with my judgments of right and wrong)),4 (moderately agree),5 (strongly agree),1 (moderately disagree),1 (moderately disagree),2 (slightly disagree),5 (strongly agree),5 (strongly agree),4 (moderately agree),1 (moderately disagree),0 (strongly disagree),0 (strongly disagree),4 (moderately agree),2 (slightly disagree),0 (strongly disagree),0 (strongly disagree),0 (strongly disagree)
